DateDhwTank1Temp,DhwTank1Temp,DateDhwTank2Temp,DhwTank2Temp,DateDomHwSuplTemp,DomHwSuplTemp,DateHwRtnTemp,HwRtnTemp,DateHwSuplTemp,HwSuplTemp,DateDhwRtnTemp,DhwRtnTemp
2018-12-31T13:00:00.332-05:00,120.324813843,2018-12-31T13:00:00.345-05:00,119.688140869,2018-12-31T13:00:00.391-05:00,115.239601135,2018-12-31T13:00:00.313-05:00,154.743713379,2018-12-31T13:00:00.290-05:00,174.745361328,2018-12-31T13:15:00.347-05:00,104.44718170166016
2018-12-31T13:15:00.267-05:00,119.496284485,2018-12-31T13:15:00.279-05:00,118.982711792,2018-12-31T13:15:00.324-05:00,107.840484619,2018-12-31T13:15:00.256-05:00,144.849639893,2018-12-31T13:15:00.244-05:00,174.051223755,2018-12-31T13:30:00.396-05:00,100.71249389648438
2018-12-31T13:30:00.314-05:00,120.324813843,2018-12-31T13:30:00.326-05:00,120.324813843,2018-12-31T13:30:00.372-05:00,108.638214111,2018-12-31T13:30:00.303-05:00,163.629760742,2018-12-31T13:30:00.292-05:00,172.936523438,2018-12-31T13:45:00.386-05:00,100.71249389648438
2018-12-31T13:45:00.304-05:00,119.688140869,2018-12-31T13:45:00.316-05:00,120.134277344,2018-12-31T13:45:00.362-05:00,113.139961243,2018-12-31T13:45:00.293-05:00,166.044372559,2018-12-31T13:45:00.281-05:00,175.575759888,2018-12-31T14:00:00.167-05:00,102.4150161743164
2018-12-31T14:00:00.087-05:00,116.702018738,2018-12-31T14:00:00.098-05:00,116.702018738,2018-12-31T14:00:00.144-05:00,109.963226318,2018-12-31T14:00:00.075-05:00,153.303115845,2018-12-31T14:00:00.064-05:00,183.461074829,2018-12-31T14:15:00.163-05:00,101.43144989013672
2018-12-31T14:15:00.083-05:00,118.271896362,2018-12-31T14:15:00.094-05:00,118.142074585,2018-12-31T14:15:00.140-05:00,105.648880005,2018-12-31T14:15:00.071-05:00,148.218093872,2018-12-31T14:15:00.059-05:00,171.536071777,2018-12-31T14:30:00.152-05:00,98.49407958984375
2018-12-31T14:30:00.071-05:00,118.789390564,2018-12-31T14:30:00.083-05:00,118.53099823,2018-12-31T14:30:00.129-05:00,108.439666748,2018-12-31T14:30:00.060-05:00,168.995162964,2018-12-31T14:30:00.048-05:00,183.99559021,2018-12-31T14:45:00.171-05:00,100.43402099609375
2018-12-31T14:45:00.089-05:00,119.239852905,2018-12-31T14:45:00.100-05:00,119.304031372,2018-12-31T14:45:00.146-05:00,105.128974915,2018-12-31T14:45:00.078-05:00,166.427505493,2018-12-31T14:45:00.062-05:00,176.265625,2018-12-31T15:00:00.283-05:00,99.76122283935547
2018-12-31T15:00:00.202-05:00,118.595672607,2018-12-31T15:00:00.213-05:00,118.401542664,2018-12-31T15:00:00.259-05:00,110.205734253,2018-12-31T15:00:00.189-05:00,163.240188599,2018-12-31T15:00:00.178-05:00,172.377288818,2018-12-31T15:15:00.170-05:00,101.97956848144531
2018-12-31T15:15:00.088-05:00,118.077095032,2018-12-31T15:15:00.099-05:00,117.686271667,2018-12-31T15:15:00.147-05:00,112.909111023,2018-12-31T15:15:00.077-05:00,158.794677734,2018-12-31T15:15:00.065-05:00,180.093414307,2018-12-31T15:30:00.196-05:00,102.5776138305664
2018-12-31T15:30:00.079-05:00,118.660293579,2018-12-31T15:30:00.090-05:00,118.53099823,2018-12-31T15:30:00.170-05:00,109.328536987,2018-12-31T15:30:00.068-05:00,141.918579102,2018-12-31T15:30:00.048-05:00,169.420455933,2018-12-31T15:45:00.177-05:00,100.04232788085938
2018-12-31T15:45:00.092-05:00,119.752006531,2018-12-31T15:45:00.103-05:00,118.982711792,2018-12-31T15:45:00.154-05:00,110.108840942,2018-12-31T15:45:00.075-05:00,168.569152832,2018-12-31T15:45:00.063-05:00,177.776535034,2018-12-31T16:00:00.160-05:00,99.98619079589844
2018-12-31T16:00:00.079-05:00,119.432243347,2018-12-31T16:00:00.091-05:00,119.239852905,2018-12-31T16:00:00.136-05:00,113.618125916,2018-12-31T16:00:00.068-05:00,164.599777222,2018-12-31T16:00:00.056-05:00,174.467941284,2018-12-31T16:15:00.166-05:00,102.14318084716797
2018-12-31T16:15:00.083-05:00,118.401542664,2018-12-31T16:15:00.095-05:00,118.53099823,2018-12-31T16:15:00.141-05:00,106.677009583,2018-12-31T16:15:00.071-05:00,154.024902344,2018-12-31T16:15:00.059-05:00,162.654129028,2018-12-31T16:30:00.209-05:00,99.53553771972656
2018-12-31T16:30:00.089-05:00,118.012069702,2018-12-31T16:30:00.101-05:00,118.077095032,2018-12-31T16:30:00.175-05:00,109.719833374,2018-12-31T16:30:00.077-05:00,150.7006073,2018-12-31T16:30:00.065-05:00,173.355133057,2018-12-31T16:45:00.177-05:00,98.682861328125
2018-12-31T16:45:00.094-05:00,116.965499878,2018-12-31T16:45:00.106-05:00,116.636032104,2018-12-31T16:45:00.153-05:00,106.010482788,2018-12-31T16:45:00.082-05:00,135.678848267,2018-12-31T16:45:00.067-05:00,168,2018-12-31T17:00:01.146-05:00,99.30914306640625
2018-12-31T17:00:01.063-05:00,117.816726685,2018-12-31T17:00:01.075-05:00,117.881889343,2018-12-31T17:00:01.122-05:00,111.784385681,2018-12-31T17:00:01.045-05:00,166.236053467,2018-12-31T17:00:01.025-05:00,177.22819519,2018-12-31T17:15:00.161-05:00,101.54141235351562
2018-12-31T17:15:00.079-05:00,116.767951965,2018-12-31T17:15:00.091-05:00,116.636032104,2018-12-31T17:15:00.137-05:00,106.625968933,2018-12-31T17:15:00.068-05:00,160.784820557,2018-12-31T17:15:00.056-05:00,174.051223755,2018-12-31T17:30:01.048-05:00,97.95111846923828
2018-12-31T17:30:00.967-05:00,116.305419922,2018-12-31T17:30:00.979-05:00,115.239601135,2018-12-31T17:30:01.025-05:00,106.421424866,2018-12-31T17:30:00.956-05:00,156.781112671,2018-12-31T17:30:00.944-05:00,173.215682983,2018-12-31T17:45:01.080-05:00,97.48727416992188
2018-12-31T17:45:01.000-05:00,115.84059906,2018-12-31T17:45:01.011-05:00,116.172843933,2018-12-31T17:45:01.057-05:00,103.918121338,2018-12-31T17:45:00.988-05:00,141.308547974,2018-12-31T17:45:00.977-05:00,173.215682983,2018-12-31T18:00:01.086-05:00,97.44490051269531
2018-12-31T18:00:01.002-05:00,115.707374573,2018-12-31T18:00:01.013-05:00,114.9712677,2018-12-31T18:00:01.063-05:00,107.185317993,2018-12-31T18:00:00.991-05:00,166.523147583,2018-12-31T18:00:00.979-05:00,176.403366089,2018-12-31T18:15:01.077-05:00,97.82501983642578
2018-12-31T18:15:00.993-05:00,115.440353394,2018-12-31T18:15:01.005-05:00,115.37348938,2018-12-31T18:15:01.050-05:00,104.605117798,2018-12-31T18:15:00.982-05:00,164.986221313,2018-12-31T18:15:00.970-05:00,174.467941284,2018-12-31T18:30:01.121-05:00,97.0620346069336
2018-12-31T18:30:01.041-05:00,114.769515991,2018-12-31T18:30:01.052-05:00,114.702171326,2018-12-31T18:30:01.098-05:00,103.116912842,2018-12-31T18:30:01.029-05:00,160.190216064,2018-12-31T18:30:01.018-05:00,171.95703125,2018-12-31T18:45:01.108-05:00,96.93379211425781
2018-12-31T18:45:01.028-05:00,114.499847412,2018-12-31T18:45:01.040-05:00,114.364730835,2018-12-31T18:45:01.085-05:00,109.377571106,2018-12-31T18:45:01.017-05:00,153.096343994,2018-12-31T18:45:01.005-05:00,172.796844482,2018-12-31T19:00:01.099-05:00,97.8670883178711
2018-12-31T19:00:01.015-05:00,113.68624115,2018-12-31T19:00:01.027-05:00,113.890296936,2018-12-31T19:00:01.076-05:00,101.155792236,2018-12-31T19:00:01.004-05:00,144.030044556,2018-12-31T19:00:00.992-05:00,174.051223755,2018-12-31T19:15:01.089-05:00,96.15778350830078
2018-12-31T19:15:01.009-05:00,114.567337036,2018-12-31T19:15:01.020-05:00,114.567337036,2018-12-31T19:15:01.066-05:00,108.638214111,2018-12-31T19:15:00.998-05:00,162.262298584,2018-12-31T19:15:00.986-05:00,169.278778076,2018-12-31T19:30:01.120-05:00,99.25243377685547
2018-12-31T19:30:01.024-05:00,114.093910217,2018-12-31T19:30:01.043-05:00,114.364730835,2018-12-31T19:30:01.096-05:00,107.387588501,2018-12-31T19:30:00.992-05:00,158.393844604,2018-12-31T19:30:00.980-05:00,169.703582764,2018-12-31T19:45:01.112-05:00,98.2024154663086
2018-12-31T19:45:01.032-05:00,113.822319031,2018-12-31T19:45:01.043-05:00,113.071464539,2018-12-31T19:45:01.089-05:00,98.968208313,2018-12-31T19:45:01.020-05:00,155.050857544,2018-12-31T19:45:01.008-05:00,176.678604126,2018-12-31T20:00:01.115-05:00,96.24456787109375
2018-12-31T20:00:01.035-05:00,114.499847412,2018-12-31T20:00:01.046-05:00,115.440353394,2018-12-31T20:00:01.092-05:00,109.279464722,2018-12-31T20:00:01.023-05:00,144.626663208,2018-12-31T20:00:01.012-05:00,175.437545776,2018-12-31T20:15:00.359-05:00,98.07691955566406
2018-12-31T20:15:00.273-05:00,114.904060364,2018-12-31T20:15:00.284-05:00,114.161689758,2018-12-31T20:15:00.334-05:00,109.18120575,2018-12-31T20:15:00.259-05:00,165.082687378,2018-12-31T20:15:00.052-05:00,172.517227173,2018-12-31T20:30:00.170-05:00,99.93001556396484
2018-12-31T20:30:00.086-05:00,115.50718689,2018-12-31T20:30:00.097-05:00,115.105529785,2018-12-31T20:30:00.147-05:00,107.840484619,2018-12-31T20:30:00.074-05:00,164.406219482,2018-12-31T20:30:00.062-05:00,176.403366089,2018-12-31T20:45:00.179-05:00,100.15445709228516
2018-12-31T20:45:00.097-05:00,116.239151001,2018-12-31T20:45:00.108-05:00,115.907142639,2018-12-31T20:45:00.154-05:00,111.878852844,2018-12-31T20:45:00.085-05:00,160.586853027,2018-12-31T20:45:00.073-05:00,168.995162964,2018-12-31T21:00:00.159-05:00,102.5776138305664
2018-12-31T21:00:00.079-05:00,115.84059906,2018-12-31T21:00:00.090-05:00,115.37348938,2018-12-31T21:00:00.136-05:00,109.033554077,2018-12-31T21:00:00.068-05:00,155.765411377,2018-12-31T21:00:00.056-05:00,171.114379883,2018-12-31T21:15:00.150-05:00,101.54141235351562
2018-12-31T21:15:00.070-05:00,118.789390564,2018-12-31T21:15:00.082-05:00,117.947006226,2018-12-31T21:15:00.127-05:00,114.229415894,2018-12-31T21:15:00.059-05:00,147.275665283,2018-12-31T21:15:00.047-05:00,171.81678772,2018-12-31T21:30:00.156-05:00,104.28888702392578
2018-12-31T21:30:00.076-05:00,120.451629639,2018-12-31T21:30:00.088-05:00,119.752006531,2018-12-31T21:30:00.133-05:00,116.965499878,2018-12-31T21:30:00.065-05:00,164.018432617,2018-12-31T21:30:00.053-05:00,171.95703125,2018-12-31T21:45:00.165-05:00,105.75238800048828
2018-12-31T21:45:00.078-05:00,121.647705078,2018-12-31T21:45:00.089-05:00,120.831016541,2018-12-31T21:45:00.136-05:00,117.881889343,2018-12-31T21:45:00.066-05:00,164.406219482,2018-12-31T21:45:00.055-05:00,173.355133057,2018-12-31T22:00:00.161-05:00,106.77897644042969
2018-12-31T22:00:00.081-05:00,122.642967224,2018-12-31T22:00:00.092-05:00,122.022193909,2018-12-31T22:00:00.138-05:00,118.789390564,2018-12-31T22:00:00.070-05:00,165.275466919,2018-12-31T22:00:00.058-05:00,173.91217041,2018-12-31T22:15:00.154-05:00,107.68985748291016
2018-12-31T22:15:00.075-05:00,123.566268921,2018-12-31T22:15:00.086-05:00,123.013412476,2018-12-31T22:15:00.131-05:00,119.943336487,2018-12-31T22:15:00.063-05:00,158.794677734,2018-12-31T22:15:00.051-05:00,170.127655029,2018-12-31T22:30:00.170-05:00,108.34017181396484
2018-12-31T22:30:00.090-05:00,124.601448059,2018-12-31T22:30:00.102-05:00,123.749809265,2018-12-31T22:30:00.147-05:00,118.271896362,2018-12-31T22:30:00.079-05:00,164.793106079,2018-12-31T22:30:00.066-05:00,175.575759888,2018-12-31T22:45:00.165-05:00,108.58863067626953
2018-12-31T22:45:00.084-05:00,125.385116577,2018-12-31T22:45:00.096-05:00,125.084518433,2018-12-31T22:45:00.142-05:00,114.161689758,2018-12-31T22:45:00.073-05:00,163.240188599,2018-12-31T22:45:00.061-05:00,171.255020142,2018-12-31T23:00:00.166-05:00,107.28652954101562
2018-12-31T23:00:00.085-05:00,125.624885559,2018-12-31T23:00:00.097-05:00,125.204879761,2018-12-31T23:00:00.142-05:00,121.208847046,2018-12-31T23:00:00.074-05:00,162.164199829,2018-12-31T23:00:00.062-05:00,166.714279175,2018-12-31T23:15:00.169-05:00,109.23035430908203
2018-12-31T23:15:00.088-05:00,125.864006042,2018-12-31T23:15:00.099-05:00,125.445121765,2018-12-31T23:15:00.145-05:00,122.51914978,2018-12-31T23:15:00.076-05:00,164.599777222,2018-12-31T23:15:00.065-05:00,171.255020142,2018-12-31T23:30:00.153-05:00,110.06034088134766
2018-12-31T23:30:00.072-05:00,126.280944824,2018-12-31T23:30:00.084-05:00,125.923690796,2018-12-31T23:30:00.130-05:00,120.641517639,2018-12-31T23:30:00.061-05:00,163.142654419,2018-12-31T23:30:00.049-05:00,169.562057495,2018-12-31T23:45:00.188-05:00,108.73726654052734
2018-12-31T23:45:00.104-05:00,124.722457886,2018-12-31T23:45:00.119-05:00,124.782897949,2018-12-31T23:45:00.165-05:00,112.909111023,2018-12-31T23:45:00.085-05:00,157.387664795,2018-12-31T23:45:00.062-05:00,171.676467896,2019-01-01T00:00:00.170-05:00,106.88079071044922
2019-01-01T00:00:00.090-05:00,126.280944824,2019-01-01T00:00:00.101-05:00,126.042930603,2019-01-01T00:00:00.147-05:00,117.686271667,2019-01-01T00:00:00.078-05:00,166.809768677,2019-01-01T00:00:00.067-05:00,173.773025513,2019-01-01T00:15:00.159-05:00,108.38993835449219
2019-01-01T00:15:00.077-05:00,126.280944824,2019-01-01T00:15:00.089-05:00,126.102493286,2019-01-01T00:15:00.136-05:00,122.704811096,2019-01-01T00:15:00.066-05:00,165.852478027,2019-01-01T00:15:00.054-05:00,173.494506836,2019-01-01T00:30:00.170-05:00,110.35082244873047
2019-01-01T00:30:00.090-05:00,126.399711609,2019-01-01T00:30:00.102-05:00,125.923690796,2019-01-01T00:30:00.147-05:00,123.136558533,2019-01-01T00:30:00.079-05:00,160.190216064,2019-01-01T00:30:00.067-05:00,168.995162964,2019-01-01T00:45:00.172-05:00,110.83214569091797
2019-01-01T00:45:00.084-05:00,127.167884827,2019-01-01T00:45:00.096-05:00,126.636779785,2019-01-01T00:45:00.149-05:00,124.237442017,2019-01-01T00:45:00.073-05:00,160.090911865,2019-01-01T00:45:00.061-05:00,172.377288818,2019-01-01T01:00:00.159-05:00,111.50015258789062
2019-01-01T01:00:00.079-05:00,127.871124268,2019-01-01T01:00:00.091-05:00,127.167884827,2019-01-01T01:00:00.136-05:00,123.749809265,2019-01-01T01:00:00.068-05:00,168.711242676,2019-01-01T01:00:00.056-05:00,182.522827148,2019-01-01T01:15:00.168-05:00,111.73709869384766
2019-01-01T01:15:00.089-05:00,128.336868286,2019-01-01T01:15:00.100-05:00,127.871124268,2019-01-01T01:15:00.145-05:00,118.207008362,2019-01-01T01:15:00.077-05:00,166.714279175,2019-01-01T01:15:00.065-05:00,173.215682983,2019-01-01T01:30:00.155-05:00,110.4473648071289
2019-01-01T01:30:00.075-05:00,128.684570312,2019-01-01T01:30:00.087-05:00,128.39491272,2019-01-01T01:30:00.132-05:00,124.661972046,2019-01-01T01:30:00.064-05:00,166.044372559,2019-01-01T01:30:00.052-05:00,173.076141357,2019-01-01T01:45:00.154-05:00,111.83163452148438
2019-01-01T01:45:00.074-05:00,128.800170898,2019-01-01T01:45:00.085-05:00,128.220657349,2019-01-01T01:45:00.131-05:00,122.457176208,2019-01-01T01:45:00.062-05:00,165.468017578,2019-01-01T01:45:00.051-05:00,170.691986084,2019-01-01T02:00:00.153-05:00,111.1192626953125
2019-01-01T02:00:00.071-05:00,128.510894775,2019-01-01T02:00:00.083-05:00,127.987792969,2019-01-01T02:00:00.130-05:00,120.76789093,2019-01-01T02:00:00.060-05:00,164.212432861,2019-01-01T02:00:00.048-05:00,169.562057495,2019-01-01T02:15:00.174-05:00,110.6400375366211
2019-01-01T02:15:00.088-05:00,128.510894775,2019-01-01T02:15:00.105-05:00,128.510894775,2019-01-01T02:15:00.151-05:00,120.957130432,2019-01-01T02:15:00.076-05:00,163.629760742,2019-01-01T02:15:00.064-05:00,172.097198486,2019-01-01T02:30:00.160-05:00,110.4955825805664
2019-01-01T02:30:00.080-05:00,128.220657349,2019-01-01T02:30:00.091-05:00,128.220657349,2019-01-01T02:30:00.137-05:00,124.601448059,2019-01-01T02:30:00.068-05:00,166.331802368,2019-01-01T02:30:00.057-05:00,174.190200806,2019-01-01T02:45:00.159-05:00,111.54761505126953
2019-01-01T02:45:00.079-05:00,128.220657349,2019-01-01T02:45:00.091-05:00,127.812736511,2019-01-01T02:45:00.136-05:00,122.333106995,2019-01-01T02:45:00.068-05:00,161.672851562,2019-01-01T02:45:00.056-05:00,168.853240967,2019-01-01T03:00:00.160-05:00,111.16699981689453
2019-01-01T03:00:00.078-05:00,128.626724243,2019-01-01T03:00:00.089-05:00,128.220657349,2019-01-01T03:00:00.137-05:00,124.054885864,2019-01-01T03:00:00.066-05:00,165.852478027,2019-01-01T03:00:00.054-05:00,173.91217041,2019-01-01T03:15:00.170-05:00,111.83163452148438
2019-01-01T03:15:00.089-05:00,128.800170898,2019-01-01T03:15:00.101-05:00,128.220657349,2019-01-01T03:15:00.147-05:00,125.204879761,2019-01-01T03:15:00.078-05:00,164.018432617,2019-01-01T03:15:00.066-05:00,169.703582764,2019-01-01T03:30:00.155-05:00,112.53634643554688
2019-01-01T03:30:00.073-05:00,129.030914307,2019-01-01T03:30:00.084-05:00,128.626724243,2019-01-01T03:30:00.131-05:00,125.923690796,2019-01-01T03:30:00.061-05:00,166.809768677,2019-01-01T03:30:00.050-05:00,175.713882446,2019-01-01T03:45:00.156-05:00,113.20841979980469
2019-01-01T03:45:00.076-05:00,129.54788208,2019-01-01T03:45:00.087-05:00,129.146057129,2019-01-01T03:45:00.133-05:00,126.577568054,2019-01-01T03:45:00.064-05:00,166.044372559,2019-01-01T03:45:00.053-05:00,177.365386963,2019-01-01T04:00:00.170-05:00,113.89029693603516
2019-01-01T04:00:00.090-05:00,130.118743896,2019-01-01T04:00:00.101-05:00,129.662353516,2019-01-01T04:00:00.147-05:00,127.344215393,2019-01-01T04:00:00.079-05:00,165.468017578,2019-01-01T04:00:00.064-05:00,175.98991394,2019-01-01T04:15:00.173-05:00,114.56733703613281
2019-01-01T04:15:00.089-05:00,130.742416382,2019-01-01T04:15:00.100-05:00,130.232467651,2019-01-01T04:15:00.150-05:00,127.344215393,2019-01-01T04:15:00.077-05:00,164.889694214,2019-01-01T04:15:00.065-05:00,176.127807617,2019-01-01T04:30:00.159-05:00,115.03842163085938
2019-01-01T04:30:00.078-05:00,131.036010742,2019-01-01T04:30:00.089-05:00,130.629348755,2019-01-01T04:30:00.135-05:00,128.162506104,2019-01-01T04:30:00.066-05:00,165.660354614,2019-01-01T04:30:00.055-05:00,173.076141357,2019-01-01T04:45:00.173-05:00,115.7073745727539
2019-01-01T04:45:00.087-05:00,131.780441284,2019-01-01T04:45:00.098-05:00,131.367401123,2019-01-01T04:45:00.148-05:00,128.626724243,2019-01-01T04:45:00.076-05:00,166.427505493,2019-01-01T04:45:00.064-05:00,174.329116821,2019-01-01T05:00:00.164-05:00,116.23915100097656
2019-01-01T05:00:00.084-05:00,131.697937012,2019-01-01T05:00:00.095-05:00,131.118927002,2019-01-01T05:00:00.140-05:00,128.857910156,2019-01-01T05:00:00.072-05:00,161.771240234,2019-01-01T05:00:00.061-05:00,169.986373901,2019-01-01T05:15:00.150-05:00,116.43779754638672
2019-01-01T05:15:00.069-05:00,132.848129272,2019-01-01T05:15:00.080-05:00,131.945281982,2019-01-01T05:15:00.127-05:00,129.261062622,2019-01-01T05:15:00.058-05:00,168.426986694,2019-01-01T05:15:00.046-05:00,175.851928711,2019-01-01T05:30:00.154-05:00,116.89969635009766
2019-01-01T05:30:00.074-05:00,133.256408691,2019-01-01T05:30:00.085-05:00,132.766311646,2019-01-01T05:30:00.131-05:00,129.776672363,2019-01-01T05:30:00.062-05:00,166.714279175,2019-01-01T05:30:00.050-05:00,172.796844482,2019-01-01T05:45:00.154-05:00,117.2938003540039
2019-01-01T05:45:00.074-05:00,133.582092285,2019-01-01T05:45:00.086-05:00,133.174865723,2019-01-01T05:45:00.131-05:00,130.061828613,2019-01-01T05:45:00.063-05:00,168.142410278,2019-01-01T05:45:00.051-05:00,174.051223755,2019-01-01T06:00:00.165-05:00,117.6209716796875
2019-01-01T06:00:00.085-05:00,133.663391113,2019-01-01T06:00:00.096-05:00,133.174865723,2019-01-01T06:00:00.142-05:00,130.118743896,2019-01-01T06:00:00.073-05:00,165.082687378,2019-01-01T06:00:00.062-05:00,172.796844482,2019-01-01T06:15:00.156-05:00,117.81672668457031
2019-01-01T06:15:00.076-05:00,133.744613647,2019-01-01T06:15:00.087-05:00,133.4193573,2019-01-01T06:15:00.133-05:00,130.289276123,2019-01-01T06:15:00.065-05:00,164.986221313,2019-01-01T06:15:00.053-05:00,172.657073975,2019-01-01T06:30:00.160-05:00,117.94700622558594
2019-01-01T06:30:00.080-05:00,134.230957031,2019-01-01T06:30:00.092-05:00,133.744613647,2019-01-01T06:30:00.137-05:00,130.459487915,2019-01-01T06:30:00.069-05:00,165.468017578,2019-01-01T06:30:00.057-05:00,172.657073975,2019-01-01T06:45:00.176-05:00,118.2070083618164
2019-01-01T06:45:00.094-05:00,134.392654419,2019-01-01T06:45:00.105-05:00,133.988021851,2019-01-01T06:45:00.152-05:00,130.629348755,2019-01-01T06:45:00.082-05:00,165.948455811,2019-01-01T06:45:00.070-05:00,173.076141357,2019-01-01T07:00:00.168-05:00,118.33674621582031
2019-01-01T07:00:00.078-05:00,134.554153442,2019-01-01T07:00:00.096-05:00,134.150039673,2019-01-01T07:00:00.145-05:00,130.742416382,2019-01-01T07:00:00.067-05:00,165.275466919,2019-01-01T07:00:00.055-05:00,172.936523438,2019-01-01T07:15:00.175-05:00,118.53099822998047
2019-01-01T07:15:00.087-05:00,134.796005249,2019-01-01T07:15:00.099-05:00,134.150039673,2019-01-01T07:15:00.144-05:00,130.911743164,2019-01-01T07:15:00.076-05:00,165.371780396,2019-01-01T07:15:00.064-05:00,173.355133057,2019-01-01T07:30:00.150-05:00,118.66029357910156
2019-01-01T07:30:00.070-05:00,134.796005249,2019-01-01T07:30:00.082-05:00,134.311843872,2019-01-01T07:30:00.127-05:00,130.911743164,2019-01-01T07:30:00.059-05:00,165.371780396,2019-01-01T07:30:00.047-05:00,173.355133057,2019-01-01T07:45:00.165-05:00,118.8538818359375
2019-01-01T07:45:00.084-05:00,135.358535767,2019-01-01T07:45:00.095-05:00,134.796005249,2019-01-01T07:45:00.142-05:00,131.367401123,2019-01-01T07:45:00.072-05:00,165.756439209,2019-01-01T07:45:00.060-05:00,173.494506836,2019-01-01T08:00:00.169-05:00,119.11137390136719
2019-01-01T08:00:00.089-05:00,135.518798828,2019-01-01T08:00:00.101-05:00,134.796005249,2019-01-01T08:00:00.146-05:00,131.450119019,2019-01-01T08:00:00.078-05:00,169.562057495,2019-01-01T08:00:00.066-05:00,177.5025177,2019-01-01T08:15:00.154-05:00,119.30403137207031
2019-01-01T08:15:00.074-05:00,135.518798828,2019-01-01T08:15:00.085-05:00,135.117752075,2019-01-01T08:15:00.131-05:00,131.862884521,2019-01-01T08:15:00.062-05:00,168.142410278,2019-01-01T08:15:00.051-05:00,176.816116333,2019-01-01T08:30:00.151-05:00,119.43224334716797
2019-01-01T08:30:00.072-05:00,135.117752075,2019-01-01T08:30:00.083-05:00,134.554153442,2019-01-01T08:30:00.128-05:00,127.109024048,2019-01-01T08:30:00.061-05:00,167.429550171,2019-01-01T08:30:00.049-05:00,176.127807617,2019-01-01T08:45:00.157-05:00,116.83384704589844
2019-01-01T08:45:00.077-05:00,134.63482666,2019-01-01T08:45:00.088-05:00,134.473434448,2019-01-01T08:45:00.134-05:00,128.742401123,2019-01-01T08:45:00.066-05:00,162.262298584,2019-01-01T08:45:00.054-05:00,166.427505493,2019-01-01T09:00:00.151-05:00,115.10552978515625
2019-01-01T09:00:00.072-05:00,133.663391113,2019-01-01T09:00:00.083-05:00,133.500747681,2019-01-01T09:00:00.128-05:00,120.007026672,2019-01-01T09:00:00.060-05:00,165.948455811,2019-01-01T09:00:00.049-05:00,175.022476196,2019-01-01T09:15:00.190-05:00,112.25537872314453
2019-01-01T09:15:00.109-05:00,131.945281982,2019-01-01T09:15:00.121-05:00,132.602523804,2019-01-01T09:15:00.167-05:00,127.167884827,2019-01-01T09:15:00.098-05:00,166.427505493,2019-01-01T09:15:00.087-05:00,176.265625,2019-01-01T09:30:00.153-05:00,113.68624114990234
2019-01-01T09:30:00.072-05:00,130.742416382,2019-01-01T09:30:00.084-05:00,130.911743164,2019-01-01T09:30:00.129-05:00,123.382354736,2019-01-01T09:30:00.061-05:00,165.275466919,2019-01-01T09:30:00.049-05:00,175.98991394,2019-01-01T09:45:00.170-05:00,110.97586059570312
2019-01-01T09:45:00.090-05:00,129.490600586,2019-01-01T09:45:00.101-05:00,129.088500977,2019-01-01T09:45:00.146-05:00,114.161689758,2019-01-01T09:45:00.078-05:00,164.406219482,2019-01-01T09:45:00.067-05:00,171.536071777,2019-01-01T10:00:00.165-05:00,107.63957214355469
2019-01-01T10:00:00.085-05:00,127.578781128,2019-01-01T10:00:00.096-05:00,127.987792969,2019-01-01T10:00:00.141-05:00,122.084465027,2019-01-01T10:00:00.073-05:00,165.852478027,2019-01-01T10:00:00.062-05:00,174.606689453,2019-01-01T10:15:00.172-05:00,108.14073944091797
2019-01-01T10:15:00.091-05:00,126.636779785,2019-01-01T10:15:00.102-05:00,127.109024048,2019-01-01T10:15:00.149-05:00,119.175636292,2019-01-01T10:15:00.079-05:00,165.852478027,2019-01-01T10:15:00.067-05:00,175.160903931,2019-01-01T10:30:00.168-05:00,105.90736389160156
2019-01-01T10:30:00.087-05:00,125.024269104,2019-01-01T10:30:00.098-05:00,124.419624329,2019-01-01T10:30:00.144-05:00,111.547615051,2019-01-01T10:30:00.075-05:00,162.947418213,2019-01-01T10:30:00.063-05:00,169.420455933,2019-01-01T10:45:00.168-05:00,104.76268768310547
2019-01-01T10:45:00.088-05:00,123.688667297,2019-01-01T10:45:00.100-05:00,124.298210144,2019-01-01T10:45:00.145-05:00,113.549964905,2019-01-01T10:45:00.077-05:00,164.018432617,2019-01-01T10:45:00.065-05:00,169.703582764,2019-01-01T11:00:00.157-05:00,105.02452087402344
2019-01-01T11:00:00.076-05:00,122.642967224,2019-01-01T11:00:00.087-05:00,122.208869934,2019-01-01T11:00:00.133-05:00,110.832145691,2019-01-01T11:00:00.065-05:00,164.406219482,2019-01-01T11:00:00.052-05:00,173.494506836,2019-01-01T11:15:00.155-05:00,102.68580627441406
2019-01-01T11:15:00.071-05:00,121.772705078,2019-01-01T11:15:00.083-05:00,121.710220337,2019-01-01T11:15:00.133-05:00,112.769577026,2019-01-01T11:15:00.059-05:00,165.371780396,2019-01-01T11:15:00.048-05:00,175.851928711,2019-01-01T11:30:00.156-05:00,103.33146667480469
2019-01-01T11:30:00.077-05:00,120.514968872,2019-01-01T11:30:00.088-05:00,120.514968872,2019-01-01T11:30:00.133-05:00,110.060340881,2019-01-01T11:30:00.063-05:00,162.654129028,2019-01-01T11:30:00.051-05:00,170.691986084,2019-01-01T11:45:00.169-05:00,101.9249496459961
